dataset_version,atomic_play_input,game_pk,game_date,home_win,trigger_at_bat,trigger_pitch,trigger_time,signal_time,next_update_time,market_home_price,market_logit,local_fair_after,local_fair_before,fair_logit_move,market_logit_move,anchored_state_target,market_target_residual,anchor_age_seconds,observation_delay_seconds,inning_after,inning_topbot_after,outs_when_up_after,score_diff_after,balls_after,strikes_after,runner_on_first_after,runner_on_second_after,runner_on_third_after,delta_inning,delta_outs,delta_score_diff,delta_balls,delta_strikes,delta_runner_on_first,delta_runner_on_second,delta_runner_on_third,pre_trade_count_2s,pre_volume_2s,pre_flow_imbalance_2s,pre_price_volatility_2s,future_market_price,future_market_seconds,future_logit_move,fair_probability,model_side,side,execution_contract,fill_time,fill_price,contracts,entry_fee,predicted_expected_pnl,pnl,exit_reason,exit_time,exit_price,exit_fee,evaluation_fold
1,True,823958,2026-04-29,0,9,1,2026-04-29 19:28:09.946000+00:00,2026-04-29 19:28:11.115566+00:00,2026-04-29 19:28:33.903000+00:00,0.62,0.4895482253187058,0.424034445520695,0.5532723853307211,-0.5201345601914772,0.0,0.49235401235618276,0.12764598764381724,4.869183,1.169566,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,156.0,1.0,0.0,0.62,4.949111,0.0,0.5743858250295152,no,away_yes,away_yes,2026-04-29 19:28:16.046875+00:00,0.38,6.3,0.10389999999999988,0.1834693023140544,3.8021,,,,,april
1,True,823968,2026-04-10,1,76,1,2026-04-11 04:47:19.183000+00:00,2026-04-11 04:47:20.366650+00:00,2026-04-11 04:47:49.352000+00:00,0.59,0.3639653772014115,0.007007890478352596,0.7767390214387513,-6.200449012059009,-0.21139876770215044,0.003593298711365706,0.5864067012886343,0.475511,1.18365,9.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,16.0,8405.0,-0.9959547888161808,0.034860211918460865,0.63,4.051153,0.16825143654589675,0.563912798900869,no,away_yes,away_yes,2026-04-11 04:47:25.194442+00:00,0.38,6.3,0.10389999999999988,0.24944936692452546,-2.4979,,,,,april
1,True,824046,2026-04-20,0,49,3,2026-04-21 03:27:41.830000+00:00,2026-04-21 03:27:44.526702+00:00,2026-04-21 03:28:19.857000+00:00,0.35,-0.6190392084062235,0.18847590236123987,0.29280759049446664,-0.5781568493808885,-0.043675063502661704,0.23984654683772558,0.1101534531622744,1.565824,2.696702,6.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,-1.0,0.0,0.0,1.0,9.22,1.0,0.0,0.35,4.227088,0.0,0.2903752993379154,no,away_yes,away_yes,2026-04-21 03:27:49.415336+00:00,0.68,3.59,0.05469999999999953,0.05165267537688403,1.0941,,,,,april
1,True,824049,2026-04-18,0,62,5,2026-04-19 04:03:52.233000+00:00,2026-04-19 04:03:53.354884+00:00,2026-04-19 04:05:48.701000+00:00,0.29,-0.8953840470548413,0.10717589820249909,0.05317467888917234,0.759614105009701,0.04907756178600986,0.45391925891507773,-0.16391925891507775,0.085743,1.121884,8.0,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,-2.0,0.0,-1.0,1.0,9.0,941.8,0.8722446379273732,0.004969039949999509,0.21,4.993297,-0.4295413676887574,0.3301972416503032,yes,yes,home_yes,2026-04-19 04:03:58.348181+00:00,0.21,11.28,0.13100000000000023,1.2248248858154196,-2.4998,,,,,april
1,True,824056,2026-04-03,0,67,4,2026-04-04 04:44:31.464000+00:00,2026-04-04 04:44:34.106111+00:00,2026-04-04 04:45:47.585000+00:00,0.33,-0.7081850579244856,0.001413736225792439,0.00111913694472765,0.2339731750299947,-0.26087283988082083,0.4468666106298607,-0.1168666106298607,0.606831,2.642111,10.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.851778,-0.13911280246271795,0.36156881811301234,yes,yes,home_yes,2026-04-04 04:44:38.957889+00:00,0.3,7.94,0.11680000000000001,0.372056415817318,-2.4988,,,,,april
1,True,824127,2026-04-21,1,73,3,2026-04-22 02:27:26.229000+00:00,2026-04-22 02:27:28.208101+00:00,2026-04-22 02:29:57.693000+00:00,0.58,0.32277339226305085,0.006232523318832241,0.008688114526070656,-0.33464871696442966,0.0,0.4970312037137033,0.08296879628629666,0.090945,1.979101,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,5.0,272.57,1.0,0.013564659966250548,0.61,4.832417,0.12453882578061398,0.5567360229370817,no,away_yes,away_yes,2026-04-22 02:27:33.066208+00:00,0.39,6.14,0.10230000000000006,0.22474081916631827,-2.4969,,,,,april
1,True,824133,2026-04-02,0,61,3,2026-04-02 20:38:20.555000+00:00,2026-04-02 20:38:21.799556+00:00,2026-04-02 20:38:53.518000+00:00,0.43,-0.2818511521409879,0.12495506054345115,0.18734824969564648,-0.4789876038045946,0.08211422506042404,0.30091321679677757,0.12908678320322242,2.289117,1.244556,8.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,5.0,633.0,-0.9873617693522907,0.01200000000000001,0.41,4.479488,-0.08211422506042404,0.3755612120010991,no,away_yes,away_yes,2026-04-02 20:38:26.602472+00:00,0.58,4.18,0.07129999999999992,0.11445413383540579,1.6843,,,,,april
1,True,824446,2026-04-27,0,61,3,2026-04-28 00:17:08.153000+00:00,2026-04-28 00:17:09.494347+00:00,2026-04-28 00:17:41.088000+00:00,0.36,-0.5753641449035618,0.1185891717935107,0.18521085934478163,-0.5244242550158744,-0.04314733115625358,0.25795187390449714,0.10204812609550284,1.19988,1.341347,8.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,3.0,322.32,1.0,0.004714045207910321,0.32,4.657831,-0.17840765747281828,0.311499231034387,no,away_yes,away_yes,2026-04-28 00:17:14.387496+00:00,0.66,3.69,0.05799999999999983,0.047167837483112304,1.1966,,,,,april
1,True,824457,2026-04-07,1,41,3,2026-04-07 18:34:48.887000+00:00,2026-04-07 18:34:50.838566+00:00,2026-04-07 18:37:07.326000+00:00,0.61,0.44731221804366483,0.3732766060530047,0.45313049538322864,-0.3301555142284599,0.12453882578061398,0.49815447788972894,0.11184552211027105,0.005903,1.951566,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.57,4.822053,-0.16546106590267734,0.5680454920316955,no,away_yes,away_yes,2026-04-07 18:34:55.580063+00:00,0.4,5.99,0.10069999999999979,0.09070750273014391,-2.4967,,,,,april
1,True,824529,2026-04-24,1,70,4,2026-04-25 03:27:23.672000+00:00,2026-04-25 03:27:24.763281+00:00,2026-04-25 03:27:46.517000+00:00,0.79,1.3249254147435987,0.730334575363453,0.8533582597087612,-0.7648662587557558,-0.26070184899678295,0.6943978564616441,0.09560214353835594,3.158028,1.091281,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.70733,0.06136894637629209,0.7693755327666626,no,away_yes,away_yes,2026-04-25 03:27:29.680678+00:00,0.2,11.83,0.13249999999999984,0.22978744737038154,-2.4985,,,,,april
1,True,824618,2026-04-07,0,39,2,2026-04-07 20:43:50.114000+00:00,2026-04-07 20:43:53.459358+00:00,2026-04-07 20:44:54.434000+00:00,0.62,0.4895482253187058,0.5708427382883122,0.5449553446454456,0.10498203089029806,0.0,0.6444039203903479,-0.02440392039034789,0.829574,3.345358,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.59,4.941622,-0.1255828481172943,0.6425129588369746,yes,yes,home_yes,2026-04-07 20:43:58.400980+00:00,0.59,4.11,0.06959999999999988,0.14622826081996573,-2.4945,,,,,april
1,True,824622,2026-04-04,1,27,1,2026-04-04 19:08:14.659000+00:00,2026-04-04 19:08:16.096680+00:00,2026-04-04 19:08:58.941000+00:00,0.4,-0.4054651081081643,0.2815889163875045,0.3535298848908056,-0.333034731254805,0.0,0.32333227465318826,0.07666772534681177,0.332354,1.43768,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,663.0,1.0,0.0,0.41,4.429503,0.04149973090675235,0.37540373759826984,no,away_yes,away_yes,2026-04-04 19:08:21.065763+00:00,0.58,4.18,0.07129999999999992,0.11511237683923231,-2.4957,,,,,april
1,True,824694,2026-04-18,1,15,6,2026-04-18 18:49:37.610000+00:00,2026-04-18 18:49:39.046836+00:00,2026-04-18 18:50:00.117000+00:00,0.56,0.24116205681688824,0.49501674501663157,0.36618723555060195,0.528675131508888,-0.12280332038452324,0.7094347801619102,-0.14943478016191014,0.902032,1.436836,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,4.934553,0.040689095324099256,0.6064296820362018,yes,yes,home_yes,2026-04-18 18:49:43.981389+00:00,0.57,4.25,0.07299999999999995,0.0818261486538581,1.7545000000000002,,,,,april
1,True,824770,2026-04-23,0,31,1,2026-04-23 23:14:26.033000+00:00,2026-04-23 23:14:27.231685+00:00,2026-04-23 23:14:51.363000+00:00,0.43,-0.2818511521409879,0.3587777618130331,0.5585099953131875,-0.8157900880611523,-0.08118045667883664,0.26571737007047797,0.16428262992952203,2.579925,1.198685,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,655.87,-0.429765044902191,0.009162456945817032,0.43,4.142166,0.0,0.3912222927878427,no,away_yes,away_yes,2026-04-23 23:14:32.035199+00:00,0.58,4.18,0.07129999999999992,0.04899081614681773,1.6843,,,,,april
1,True,824776,2026-04-20,1,15,2,2026-04-20 15:37:13.220000+00:00,2026-04-20 15:37:14.990804+00:00,2026-04-20 15:38:03.985000+00:00,0.67,0.708185057924486,0.6374337211132715,0.5165280834842062,0.49810657857947194,0.044890840514221764,0.7615871535904387,-0.09158715359043867,0.851564,1.770804,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,5.0,134.39999999999998,1.0,0.0040000000000000036,0.66,4.860849,-0.044890840514221764,0.7074542158899996,yes,yes,home_yes,2026-04-20 15:37:19.851653+00:00,0.66,0.14,0.0021999999999999936,0.004443590224599943,0.04540000000000001,,,,,april
1,True,824852,2026-04-26,0,36,2,2026-04-26 18:58:08.898000+00:00,2026-04-26 18:58:17.080845+00:00,2026-04-26 18:58:35.957000+00:00,0.3,-0.8472978603872036,0.19480340172830768,0.11245923316661025,0.6467680553052686,-0.13911280246271795,0.4846505739398194,-0.18465057393981943,3.006772,8.182845,5.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.794126,0.0,0.3260467396252096,yes,yes,home_yes,2026-04-26 18:58:21.874971+00:00,0.3,7.94,0.11680000000000001,0.09001111262416414,-2.4988,,,,,april
1,True,824856,2026-04-13,1,28,4,2026-04-13 23:36:54.964000+00:00,2026-04-13 23:36:56.788389+00:00,2026-04-13 23:37:13.980000+00:00,0.24,-1.1526795099383855,0.11197313702743472,0.2682046642483923,-1.0669924818028464,-0.054067221270275745,0.10288199373495124,0.13711800626504875,0.216213,1.824389,4.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-1.0,0.0,1.0,100.0,1.0,0.0,0.24,3.932007,0.0,0.20253287260749167,no,away_yes,away_yes,2026-04-13 23:37:01.593001+00:00,0.76,3.23,0.041300000000000114,0.07971882147780185,-2.4961,,,,,april
1,True,824860,2026-04-01,1,15,1,2026-04-01 16:59:37.240000+00:00,2026-04-01 16:59:44.423368+00:00,2026-04-01 17:00:06.747000+00:00,0.67,0.708185057924486,0.5723918822709283,0.5262604802601953,0.18647803674393848,-0.1391128024627174,0.7376472771103402,-0.06764727711034013,1.759908,7.183368,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.67,4.856262,0.0,0.6920894555225305,yes,yes,home_yes,2026-04-01 16:59:49.279630+00:00,0.67,3.64,0.056400000000000006,0.024005618102011017,1.1448,,,,,april
1,True,824937,2026-04-13,0,30,3,2026-04-14 00:17:38.878000+00:00,2026-04-14 00:17:41.898730+00:00,2026-04-14 00:19:05.756000+00:00,0.46,-0.16034265007517937,0.46234199848909513,0.3122588557129108,0.6386622143859928,0.0,0.6173509859136727,-0.15735098591367264,1.141876,3.02073,4.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.45,4.754781,-0.04032804538697188,0.4971499253239815,yes,yes,home_yes,2026-04-14 00:17:46.653511+00:00,0.44,5.46,0.09419999999999984,0.21783859226893915,-2.4966,,,,,april
1,True,825017,2026-04-28,0,60,6,2026-04-29 03:54:46.322000+00:00,2026-04-29 03:54:47.745440+00:00,2026-04-29 03:55:22.229000+00:00,0.63,0.5322168137473082,0.3668862334605309,0.33351066101016885,0.1467509895456527,-0.6204626961910773,0.7857391214362317,-0.1557391214362317,1.955818,1.42344,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,-2.0,0.0,1.0,0.0,5.0,1921.0,-1.0,0.007483314773547854,0.59,4.832603,-0.16825143654589675,0.659826471466351,yes,yes,home_yes,2026-04-29 03:54:52.578043+00:00,0.59,4.11,0.06959999999999988,0.21738679772670283,-2.4945,,,,,april
1,True,825093,2026-04-25,0,51,5,2026-04-25 23:56:15.891000+00:00,2026-04-25 23:56:17.366474+00:00,2026-04-25 23:59:50.436000+00:00,0.36,-0.5753641449035618,0.28955272443997726,0.38757938280191395,-0.44005869163059325,-0.16989903679539753,0.30037268487154106,0.059627315128458924,0.048532,1.475474,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,1.0,7.0,85.99000000000001,0.06965926270496571,0.010690449676496962,0.36,3.686056,0.0,0.33958187709226617,no,away_yes,away_yes,2026-04-25 23:56:22.174321+00:00,0.64,3.81,0.061499999999999666,0.01629304827846617,1.3101000000000003,,,,,april
1,True,822732,2026-05-29,0,49,2,2026-05-30 00:42:29.979000+00:00,2026-05-30 00:42:31.156805+00:00,2026-05-30 00:43:17.097000+00:00,0.67,0.708185057924486,0.6739112628282586,0.44355185314281176,0.9526881766607304,0.13282091302092414,0.8217211668715597,-0.15172116687155968,1.216974,1.177805,5.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,3.0,-1.0,0.0,0.67,4.785835,0.0,0.7097180812637377,yes,yes,home_yes,2026-05-30 00:42:35.942640+00:00,0.67,3.64,0.056400000000000006,0.08817381580000508,-2.4952,,,,,may
1,True,822733,2026-05-21,0,72,3,2026-05-21 22:36:43.837000+00:00,2026-05-21 22:36:44.875698+00:00,2026-05-21 22:37:30.831000+00:00,0.33,-0.7081850579244856,0.0033281478584962234,0.004331858942028665,-0.26458838630890735,0.3904272307436242,0.20372060114747606,0.12627939885252396,0.246463,1.038698,9.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0,-1.0,1.0,18.0,492.26,-0.655222849713566,0.026851213274654607,0.33,4.61361,0.0,0.27407612415694343,no,away_yes,away_yes,2026-05-21 22:36:49.683822+00:00,0.68,3.59,0.05469999999999953,0.11016671427657357,1.0941,,,,,may
1,True,822737,2026-05-16,1,56,4,2026-05-16 22:07:15.007000+00:00,2026-05-16 22:07:16.292211+00:00,2026-05-16 22:07:57.802000+00:00,0.51,0.040005334613699206,0.6699002400973626,0.8110885636597823,-0.7493650423316528,-0.492211479133609,0.44592525982923203,0.06407474017076797,0.485192,1.285211,7.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,21.0,2149.0,-0.9990693345742205,0.11216080131433585,0.62,4.565542,0.4495428907050066,0.4874615356442179,no,away_yes,away_yes,2026-05-16 22:07:21.234315+00:00,0.37,6.47,0.10559999999999992,0.8166238643819103,-2.4995,,,,,may
1,True,822901,2026-05-11,0,26,2,2026-05-12 00:59:59.473000+00:00,2026-05-12 01:00:01.478200+00:00,2026-05-12 01:02:46.920000+00:00,0.37,-0.5322168137473082,0.3075202593836157,0.33284245671659707,-0.11638107318180912,0.41224479509354295,0.25714845000470576,0.11285154999529423,2.093534,2.0052,4.0,0.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,3.423303,-0.04314733115625358,0.3134982981084862,no,away_yes,away_yes,2026-05-12 01:00:06.417217+00:00,0.64,3.81,0.061499999999999666,0.11567148420666798,1.3101000000000003,,,,,may
1,True,822981,2026-05-16,0,70,4,2026-05-16 22:42:03.750000+00:00,2026-05-16 22:42:05.405800+00:00,2026-05-16 22:42:38.691000+00:00,0.56,0.24116205681688824,0.00633911453530543,0.0026117647911667596,0.8904570480980603,0.0,0.7561375753855777,-0.19613757538557763,0.845284,1.6558,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,-1.0,1.0,0.0,-1.0,5.0,97.73,-1.0,0.006324555320336729,0.57,4.880785,0.040689095324099256,0.6027103750445539,yes,yes,home_yes,2026-05-16 22:42:10.286585+00:00,0.57,1.05,0.018100000000000116,0.01624589379678157,-0.6166,,,,,may
1,True,822986,2026-05-05,1,25,7,2026-05-05 23:27:29.377000+00:00,2026-05-05 23:27:32.484280+00:00,2026-05-05 23:28:46.508000+00:00,0.4,-0.4054651081081643,0.38049013706120094,0.2781542833948846,0.4661671253792754,0.041847109935500504,0.5047135871917514,-0.10471358719175139,0.525027,3.10728,3.0,1.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-3.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.4,4.916729,0.0,0.4289684132797921,yes,yes,home_yes,2026-05-05 23:27:37.401009+00:00,0.4,5.99,0.10069999999999979,0.07282079554595491,3.4933,,,,,may
1,True,823132,2026-05-30,1,13,2,2026-05-31 02:35:24.166000+00:00,2026-05-31 02:35:26.237960+00:00,2026-05-31 02:36:17.981000+00:00,0.82,1.5163474893680882,0.7212955014522338,0.5923393640642702,0.5772521600999039,-0.06927977437229349,0.8968661917801994,-0.07686619178019949,0.14133,2.07196,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.809663,0.0,0.8417484326584943,yes,yes,home_yes,2026-05-31 02:35:31.047623+00:00,0.82,3.01,0.03110000000000035,0.03436278230206766,0.5106999999999999,,,,,may
1,True,823133,2026-05-31,1,14,2,2026-05-31 20:44:35.230000+00:00,2026-05-31 20:44:36.398758+00:00,2026-05-31 20:45:03.760000+00:00,0.75,1.0986122886681098,0.6465381127084308,0.5120599515989638,0.555607320139366,0.05264373348542217,0.8322385202200047,-0.08223852022000466,0.920327,1.168758,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,9.0,1680.0,-1.0,0.004969039949999537,0.75,4.881838,0.0,0.7705374971750429,yes,yes,home_yes,2026-05-31 20:44:41.280596+00:00,0.75,3.27,0.042999999999999705,0.024157615762390713,0.7745000000000002,,,,,may
1,True,823133,2026-05-31,1,47,2,2026-05-31 21:54:16.581000+00:00,2026-05-31 21:54:17.750070+00:00,2026-05-31 21:54:41.330000+00:00,0.78,1.265666373331276,0.7098531954855553,0.42223655818435063,1.2082699576645881,-0.05925904141232263,0.9264364213083003,-0.14643642130830026,0.377133,1.16907,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,7.0,2221.72,-0.9438543110743028,1.1102230246251565e-16,0.78,4.761533,0.0,0.8072119720993749,yes,yes,home_yes,2026-05-31 21:54:22.511603+00:00,0.78,3.15,0.037900000000000045,0.04781771211303079,0.6551,,,,,may
1,True,823135,2026-05-29,1,47,1,2026-05-30 03:46:51.591000+00:00,2026-05-30 03:46:52.677880+00:00,2026-05-30 03:47:26.513000+00:00,0.56,0.24116205681688824,0.3259466426735579,0.5760923109495114,-1.033327770656586,-0.16430305129127598,0.34799533040502173,0.21200466959497832,0.443358,1.08688,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,60.96,0.8359580052493438,0.008164965809277268,0.59,4.270065,0.12280332038452324,0.5328331334179383,no,away_yes,away_yes,2026-05-30 03:46:57.496793+00:00,0.4,5.99,0.10069999999999979,0.30162953082655,-2.4967,,,,,may
1,True,823136,2026-05-19,0,63,2,2026-05-20 04:19:52.970000+00:00,2026-05-20 04:19:54.057035+00:00,2026-05-20 04:20:27.125000+00:00,0.67,0.708185057924486,0.6434602072190851,0.6888202772855114,-0.20419542668745982,-0.39042723074362373,0.7098008161527458,-0.03980081615274578,0.05743,1.087035,9.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,32.0,24771.34,0.58230438886229,0.028824631394000506,0.64,4.871706,-0.13282091302092414,0.6914079290417074,yes,yes,home_yes,2026-05-20 04:19:58.928741+00:00,0.64,3.81,0.061499999999999666,0.13436420964890566,-2.4999,,,,,may
1,True,823143,2026-05-04,1,49,3,2026-05-05 03:19:48.629000+00:00,2026-05-05 03:19:50.121236+00:00,2026-05-05 03:22:40.314000+00:00,0.34,-0.663294217410264,0.22061112164943514,0.08024102288330225,1.176968160657285,-0.17374599209155817,0.6653927329668062,-0.3253927329668062,1.284669,1.492236,6.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.34,4.723011,0.0,0.36448271007326616,yes,yes,home_yes,2026-05-05 03:19:54.844247+00:00,0.34,7.02,0.11030000000000006,0.061568624714328196,4.5229,,,,,may
1,True,823144,2026-05-02,0,72,4,2026-05-03 04:27:19.402000+00:00,2026-05-03 04:27:20.482739+00:00,2026-05-03 04:27:58.085000+00:00,0.35,-0.6190392084062235,0.0017933774478094966,0.004990242596989991,-1.0265915888217174,-0.2550738312048116,0.19931885528208115,0.15068114471791882,0.660698,1.080739,10.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-2.0,0.0,0.0,-1.0,3.0,657.13,1.0,5.551115123125783e-17,0.41,4.97924,0.2550738312048116,0.31270582304984196,no,away_yes,away_yes,2026-05-03 04:27:25.269850+00:00,0.57,4.25,0.07299999999999995,0.42550025203817193,1.7545000000000002,,,,,may
1,True,823219,2026-05-25,0,13,2,2026-05-25 21:34:17.585000+00:00,2026-05-25 21:34:18.652864+00:00,2026-05-25 21:34:39.712000+00:00,0.42,-0.3227733922630512,0.26927008770482075,0.3981969147642881,-0.5853453478350286,0.1245388257806136,0.26256920408291684,0.15743079591708314,0.178069,1.067864,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,4.0,3128.82,1.0,0.0,0.43,3.206543,0.0409222401220633,0.3779582853388995,no,away_yes,away_yes,2026-05-25 21:34:23.453453+00:00,0.59,4.11,0.06959999999999988,0.062091447257123206,1.6155000000000004,,,,,may
1,True,823221,2026-05-10,1,50,3,2026-05-10 21:48:12.910000+00:00,2026-05-10 21:48:14.607961+00:00,2026-05-10 21:51:06.716000+00:00,0.61,0.44731221804366483,0.4360469533501821,0.251464790729414,0.8335941911967252,0.2869695679684854,0.7298648205387538,-0.1198648205387538,1.790789,1.697961,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,-1.0,1.0,7.97,1.0,0.0,0.61,4.998184,0.0,0.6346109103848737,yes,yes,home_yes,2026-05-10 21:48:19.606145+00:00,0.61,3.98,0.06630000000000003,0.03165142333179742,1.4859,,,,,may
1,True,823221,2026-05-10,1,104,4,2026-05-10 23:56:31.200000+00:00,2026-05-10 23:56:33.332891+00:00,,0.84,1.6582280766035322,0.013403869160294181,0.007822027770876355,0.5442413135037008,-0.6554068525770989,0.9457243906845941,-0.10572439068459416,0.110509,2.132891,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,1.0,2.0,164.17,-1.0,0.0,0.84,4.928038,0.0,0.8646549702007901,yes,yes,home_yes,2026-05-10 23:56:38.260929+00:00,0.84,2.0,0.01890000000000014,0.03040994040158007,0.3010999999999999,,,,,may
1,True,823294,2026-05-26,0,64,1,2026-05-27 03:59:29.738000+00:00,2026-05-27 03:59:30.745831+00:00,2026-05-27 04:01:09.587000+00:00,0.27,-0.9946225751440619,0.11911499605411895,0.08787349037846266,0.3390428178314524,0.0,0.34173325563102536,-0.07173325563102534,2.286401,1.007831,8.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,938.5899999999999,-0.6549718194312746,0.008529361054615974,0.26,4.863952,-0.05134598003862567,0.2910227535410943,yes,yes,home_yes,2026-05-27 03:59:35.530788+00:00,0.27,8.8,0.12149999999999972,0.06350023116163,-2.4975,,,,,may
1,True,823298,2026-05-22,1,56,6,2026-05-23 03:37:51.799000+00:00,2026-05-23 03:37:53.024311+00:00,2026-05-23 03:40:31.496000+00:00,0.82,1.5163474893680882,0.7477381821763588,0.3820632036434644,1.5673855165647634,-0.14188058723544406,0.9617868659475338,-0.14178686594753387,0.503307,1.225311,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-2.0,0.0,0.0,0.0,3.0,3099.03,-1.0,0.0,0.83,4.952711,0.06927977437229349,0.8543850058381905,yes,yes,home_yes,2026-05-23 03:37:57.977022+00:00,0.83,2.97,0.02939999999999987,0.04302346733942618,0.47550000000000026,,,,,may
